timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1.60712E+12,1802,GetDistribution,200,OK,Thread Group 2-5277,text,TRUE,,372,307,31,31,1802,0,1122
1.60712E+12,785,home-page,200,OK,Thread Group 2-5269,text,TRUE,,404,169,30,30,785,0,361
1.60712E+12,1773,GetDistribution,200,OK,Thread Group 2-5278,text,TRUE,,372,307,30,30,1773,0,1131
1.60712E+12,1762,GetDistribution,200,OK,Thread Group 2-5279,text,TRUE,,372,307,30,30,1762,0,1129
1.60712E+12,744,home-page,200,OK,Thread Group 2-5270,text,TRUE,,404,169,30,30,744,0,363
1.60712E+12,1775,GetDistribution,200,OK,Thread Group 2-5280,text,TRUE,,372,307,30,30,1775,0,1120
1.60712E+12,1739,GetDistribution,200,OK,Thread Group 2-5281,text,TRUE,,372,307,30,30,1739,0,1118
1.60712E+12,1775,GetDistribution,200,OK,Thread Group 2-5282,text,TRUE,,372,307,32,32,1775,0,1130
1.60712E+12,870,home-page,200,OK,Thread Group 2-5272,text,TRUE,,404,169,31,31,870,0,385
1.60712E+12,818,home-page,200,OK,Thread Group 2-5271,text,TRUE,,404,169,31,31,818,0,394
1.60712E+12,793,home-page,200,OK,Thread Group 2-5273,text,TRUE,,404,169,31,31,793,0,420
1.60712E+12,1752,GetDistribution,200,OK,Thread Group 2-5283,text,TRUE,,374,307,28,28,1752,0,1108
1.60712E+12,746,home-page,200,OK,Thread Group 2-5274,text,TRUE,,404,169,28,28,746,0,372
1.60712E+12,740,home-page,200,OK,Thread Group 2-5275,text,TRUE,,404,169,28,28,740,0,364
1.60712E+12,1868,GetDistribution,200,OK,Thread Group 2-5284,text,TRUE,,374,307,29,29,1868,0,1150
1.60712E+12,1777,GetDistribution,200,OK,Thread Group 2-5285,text,TRUE,,374,307,29,29,1777,0,1121
1.60712E+12,1744,GetDistribution,200,OK,Thread Group 2-5286,text,TRUE,,374,307,27,27,1744,0,1131
1.60712E+12,851,home-page,200,OK,Thread Group 2-5276,text,TRUE,,404,169,28,28,851,0,481
1.60712E+12,1728,GetDistribution,200,OK,Thread Group 2-5287,text,TRUE,,374,307,27,27,1728,0,1126
1.60712E+12,746,home-page,200,OK,Thread Group 2-5278,text,TRUE,,404,169,27,27,746,0,369
1.60712E+12,737,home-page,200,OK,Thread Group 2-5279,text,TRUE,,404,169,26,26,737,0,364
1.60712E+12,737,home-page,200,OK,Thread Group 2-5280,text,TRUE,,404,169,26,26,737,0,361
